LSI,DEVICE NAME,LOOPBACK IP,WAN IP,LINK STATE,CPU UTILIZATION,MEMORY UTILIZATION,TEMPERATURE,DUPLEX,IN ERROR RATE,IN DISCARD RATE,UTILIZATION,LINK STATUS CODE
11086133,NDOS-VEL01-RTR011,172.38.208.18,172.38.212.154,UP,4,20.16128255,,3,0,0,14.26982826,111
11551996,NDOS-AMD102-RTR1011,172.40.75.65,172.40.65.34,UP,0,0,0,1,0,0,110.337297,111
13496089,NDOS-KOT101-RTR1146,172.42.112.188,172.42.106.234,UP,0,0,0,1,0,0,3.818695671,111
11476528,NDOS-JPR101-RTR1022,172.40.26.6,172.40.38.226,UP,0,0,0,1,0,0,15.85539934,111
12340055,NDOS-MOH103-RTR1064,172.36.228.28,172.36.152.78,UP,0,0,0,1,0,0,0.377562842,111
11876055,NDOS-ENK102-RTR1055,172.40.139.93,172.40.138.10,UP,0,0,0,1,0,0,63.89857298,111
13286593,NDOS-JPR112-RTR1094,172.41.206.184,172.41.208.154,UP,0,0,0,1,0,0,35.10244563,111
14102457,NDOS-BPL104-RTR1222,172.37.54.196,172.43.177.198,UP,0,,,3,0,0,0.286600217,111
11049571,NDOS-MAD03-RTR021,172.40.12.90,172.40.8.10,UP,4,20.64351434,,3,0,0,26.6088064,111
13381223,NDOS-JPR116-RTR1122,172.42.60.121,172.36.128.214,UP,0,0,0,1,0,0,16.598304,111
12061259,NDOS-CBT102-RTR1034,172.40.116.131,172.40.115.122,UP,0,0,0,1,0,0,0.095807213,111
12306738,NDOS-TCY101-RTR1001,172.40.140.84,172.40.173.2,UP,4,20.16533402,,3,0,0,5.957043556,111
11871688,NDOS-WGL101-RTR1016,172.37.1.79,172.37.107.174,UP,0,0,0,1,0,0,16.78438622,111
11389237,NDOS-MAD08-RTR037,172.40.10.120,172.40.2.122,UP,,,,,,,,112
11049580,NDOS-MAD01-RTR016,172.38.225.199,172.38.226.158,UP,0,0,0,1,0,0,27.23082135,111
14029762,NDOS-RCH102-RTR1208,172.43.158.116,172.43.172.118,UP,4,21.82991005,,3,0,0,0.402758874,111
14103692,NDOS-CDS101-RTR1241,172.43.23.114,172.43.202.126,UP,4,19.37671918,,3,0,0,0.038340444,111
11389104,NDOS-MAD04-RTR022,172.40.10.32,172.40.3.30,UP,,,,,,,,112
11476518,NDOS-JPR104-RTR1026,172.36.162.169,172.36.161.218,UP,0,0,0,1,0,0,17.56808667,111
11876059,NDOS-AMD103-RTR1071,172.40.80.104,172.40.93.62,UP,0,0,0,1,0,0,0.7174824,111
12061249,NDOS-MRT103-RTR1033,172.40.116.44,172.40.117.18,UP,0,0,0,1,0,0,4.460746401,111
13229794,NDOS-KAN101-RTR1092,172.40.170.187,172.41.219.178,UP,0,0,0,1,0,0,5.521360695,111
13230010,NDOS-JPR111-RTR1089,172.41.206.177,172.41.208.110,UP,0,0,0,1,0,0,119.8013653,111
12063173,NDOS-VPM102-RTR1044,172.37.202.206,172.37.171.234,UP,,,,,,,,112
12306765,NDOS-MLR101-RTR1061,172.38.193.251,172.40.15.38,UP,0,0,0,1,0,0,21.39642309,111
11218892,NDOS-ERD01-RTR014,172.38.245.101,172.37.34.2,UP,0,26,,3,0,0,0.267936287,112
11218890,NDOS-ENK01-RTR046,172.38.253.4,172.38.254.6,DOWN,,,,,,,,122
11552001,NDOS-JPR108-RTR1039,172.40.28.163,172.40.48.62,UP,0,0,0,1,0,0,1.83654632,111
12425301,NDOS-VJW105-RTR1074,172.40.169.66,172.40.182.58,UP,0,0,0,1,0,0,0.047826407,111
11049579,NDOS-CHN01-RTR012,172.38.220.100,172.37.244.18,UP,0,26,,3,0,0,1.381512444,112
12100730,NDOS-VJW102-RTR1040,172.40.121.102,172.40.124.138,UP,0,0,0,1,3.847323349,0,56.26072178,111
11871681,NDOS-MRT102-RTR1025,172.40.83.65,172.40.104.46,UP,0,0,0,1,0,0,5.078533778,111
11218881,NDOS-MAD05-RTR024,172.38.253.220,172.38.255.202,UP,0,26,,3,0,0,42.538919,111
12063273,NDOS-HYD103-RTR1046,172.37.190.253,172.37.183.66,UP,0,0,0,1,0,0,9.442169697,111
12340068,NDOS-ENK105-RTR1077,172.40.155.231,172.40.173.122,UP,0,0,0,1,0,0,3.589739454,111
11871691,NDOS-RKT102-RTR1021,172.40.80.112,172.40.96.238,UP,,,,,,,,112
13496213,NDOS-SPR102-RTR1137,172.34.4.34,172.34.25.10,UP,0,0,0,1,0,0,0.92191634,111
11389236,NDOS-CHN05-RTR029,172.40.11.197,172.40.4.46,UP,4,19.59933233,,3,0,0,14.07959482,111
12613989,NDOS-CHN03-RTR027,172.38.208.211,172.38.210.74,UP,0,0,0,1,0,0,22.17301412,111
13230043,NDOS-KAN102-RTR1111,172.42.17.19,172.42.20.62,UP,0,0,0,1,0,0,19.63427451,111
12340064,NDOS-VJW104-RTR1067,172.37.117.172,172.37.129.242,UP,,,,,,,,112
11476413,NDOS-VJW01-RTR039,172.37.44.51,172.36.204.82,UP,0,0,0,1,0,0,19.91413511,111
12340060,NDOS-VPM104-RTR1070,172.40.179.26,172.40.194.238,UP,0,0,0,1,0,0,172.1132427,111
11389238,NDOS-CLT02-RTR047,172.40.23.93,172.40.18.214,UP,0,0,0,,0,0,0.000464,111
11474474,NDOS-PCY01-RTR045,172.40.25.104,172.40.5.126,UP,0,26,,3,0,0,55.43263593,111
13462348,NDOS-BKN101-RTR1128,172.42.84.75,172.42.88.86,UP,0,0,0,1,0,0,75.68391111,111
12061542,NDOS-DND102-RTR1047,172.40.25.232,172.40.35.158,UP,0,0,0,1,0,0,19.26837647,111
12063358,NDOS-WGL103-RTR1056,172.40.121.199,172.40.120.90,UP,0,0,0,1,0,0,0.373566222,111
14150412,NDOS-BRJ102-RTR1360,172.43.209.249,172.43.233.242,UP,0,0,0,1,0,0,0.048085683,111
11872240,ndos-RKT101-RTR1001,172.40.81.65,172.36.218.126,UP,0,0,0,1,0,0,23.86690711,111
12063192,NDOS-TPR101-RTR1031,172.36.186.79,172.36.173.2,UP,0,26,,3,0,0,18.52779778,112
13938790,NDOS-SIL101-RTR1173,172.43.88.143,172.43.95.38,UP,4,21.82255163,,3,0,0,19.84244062,111
13970863,NDOS-STP101-RTR1188,172.43.128.56,172.43.116.78,UP,4,21.82066019,,2,0,0,9.238877489,111
11389235,NDOS-MRT101-RTR1004,172.40.10.130,172.40.2.162,UP,0,0,0,1,0,0,19.42054892,111
11551988,NDOS-HYD101-RTR1006,172.40.28.16,172.40.47.198,UP,0,25,,3,0,0,66.3285992,112
11876060,NDOS-WGL102-RTR1052,172.34.46.190,172.36.144.146,DOWN,,,,,,,,122
13381230,NDOS-BHU101-RTR1121,172.42.60.131,172.36.194.42,UP,0,0,0,1,0,0,79.06978222,111
14155785,NDOS-ASN102-RTR1372,172.43.243.80,172.43.241.210,UP,4,21.88300808,,3,0,0,16.37975504,111
13689761,NDOS-TCY106-RTR1162,172.42.188.189,172.42.186.238,UP,4,19.60317998,,3,0,0,24.66383067,111
11872239,NDOS-AMD101-RTR1009,172.40.80.222,172.40.95.202,UP,0,0,0,1,0,0,0.049684096,111
13462344,NDOS-RKT104-RTR1129,172.42.84.230,172.42.82.130,UP,,,,,,,,112
13413959,NDOS-GWL101-RTR1132,172.40.227.238,172.41.91.202,UP,0,0,0,1,0,0,11.57699378,111
14155783,NDOS-SIL102-RTR1373,172.43.243.152,172.43.242.218,UP,4,21.84225454,,3,0,0,1.035759111,111
14272059,NDOS-IAR102-RTR1392,172.45.110.114,172.43.251.230,UP,0,26,,3,0,0,0.067357298,111
12063115,NDOS-RKT103-RTR1049,172.36.186.140,172.40.117.118,UP,0,0,0,1,0,0,12.09501624,111
12061574,NDOS-ENK101-RTR1042,172.40.107.9,172.40.115.2,UP,0,0,0,1,0,0,4.015852889,111
13413969,NDOS-LCK103-RTR1119,172.42.68.30,172.42.74.30,UP,,,,,,,,112
11218776,NDOS-CBT01-RTR025,172.38.249.62,172.38.252.162,UP,0,0,0,1,0,0,32.27948489,111
13938867,NDOS-FZB101-RTR1187,172.43.87.137,172.43.109.210,UP,,,,,0,0,11.99521467,111
14029799,NDOS-BPL103-RTR1220,172.43.200.169,172.43.166.42,UP,0,,,3,0,0,12.79558671,111
11049569,NDOS-CLT01-RTR035,172.37.89.97,172.37.167.242,UP,,,,,,,,112
14230268,NDOS-KOL101-RTR1058,172.40.139.169,172.40.19.110,UP,0,26,,3,0,0,1.411766084,112
240126100053167,NDOS-RAI105-RTR1428,172.49.7.3,172.48.224.222,UP,4,20.05276299,,3,0,0,0.056529412,111
14149278,NDOS-AMD-RTR7738393,172.43.224.251,172.43.233.206,UP,31,18.61297682,,3,0,0,39.18439088,111
11260438,NDOS-CHN06-RTR032,172.38.230.20,172.38.227.254,UP,0,0,0,1,0,0,26.63351528,111
13462343,NDOS-SDW101-RTR1159,172.40.76.15,172.38.55.162,UP,0,0,0,1,0,0,13.90362,111
11263289,NDOS-DND01-RTR043,172.40.10.74,172.40.2.62,UP,0,0,0,1,0,0,26.31804371,111
14170335,NDOS-AVT101-RTR1352,172.43.244.245,172.43.253.206,UP,0,,,3,0,0,0.049459829,111
12061502,NDOS-KAK101-RTR1051,172.40.121.1,172.40.122.6,UP,0,0,0,1,0,0,21.1714864,111
12947562,NDOS-RAI101-RTR1082,172.37.110.33,172.40.250.114,UP,0,0,0,1,0,0,29.97152898,111
13496197,NDOS-SPR101-RTR1136,172.42.101.157,172.42.123.170,UP,,,,1,,,,112
14251907,NDOS-VEL105-RTR1394,172.45.74.118,172.45.81.38,UP,4,21.80562634,,3,0,0,1.529212,111
13532051,NDOS-ERD101-RTR1141,172.35.206.168,172.35.21.194,UP,5,19.60350885,,3,0,0,32.82679391,111
13462349,NDOS-NOD104-RTR1126,172.40.228.200,172.42.82.42,UP,0,0,0,1,0,0,19.87743111,111
13532047,NDOS-RAI103-RTR1160,172.38.4.11,172.40.128.78,UP,0,0,0,1,0,0,3.637076754,111
13590847,NDPL-NDL102-RTR1005,172.42.154.1,172.42.158.126,UP,7,20.57141925,,3,0,0,10.61802267,111
13590855,NDPL-MNR102-RTR1004,172.40.27.164,172.40.43.94,UP,4,20.50117012,,2,0,0,0.0156,111
13590841,NDPL-MNR101-RTR1003,172.42.154.33,172.42.158.222,UP,7,20.56066557,,3,0,0,3.023892,111
13369347,NDPL-NDL101-RTR1001,172.40.202.66,172.40.208.242,UP,25,17.91929786,,3,0,0,4.346381333,111
12168659,NEPH-PTN109-RTR1015,172.40.82.93,172.40.148.26,UP,,,,,,,,112
12168995,NEPH-PTN102-RTR1004,172.40.150.165,172.40.88.166,UP,,,,,,,,112
12169240,NEPH-KOL101-RTR1001,172.40.140.148,172.40.144.70,UP,,,,,,,,112
12169244,NEPH-RCH107-RTR1019,172.42.22.119,172.42.32.58,UP,,,,,,,,112
12444306,NEPH-RCH103-RTR1010,172.40.150.50,172.40.146.122,UP,,,,,,,,112
13146541,NEPH-RCH106-RTR1017,172.41.217.76,172.41.221.102,UP,,,,,,,,112
12169135,NEPH-PTN108-RTR1014,172.40.170.7,172.40.146.118,UP,,,,,,,,112
13177684,NEPH-RCH105-RTR1016,172.37.195.240,172.41.34.22,UP,,,,,,,,112
12169176,NEPH-KOL102-RTR1002,172.40.139.117,172.40.138.158,UP,,,,,,,,112
12169107,NEPH-PTN106-RTR1011,172.40.140.253,172.40.143.94,UP,,,,,,,,112
12444990,NEPH-RCH108-RTR1020,172.37.174.10,172.40.176.118,UP,,,,,,,,112
14529706,NGFE-MUM101-RTR1001,172.48.7.89,172.48.11.122,UP,3,21.32247424,,3,0,0,0.134537333,111
14538177,NGFE-CHN102-RTR1004,172.48.7.64,172.48.11.66,UP,4,21.27402441,,3,0,0,0.005031511,111
14541028,NGFE-CHN104-RTR1007,172.48.7.190,172.48.16.18,DOWN,,,,,,,,122
14695525,NGFE-BGL101-RTR1009,172.49.6.224,172.48.168.238,UP,4,20.21008784,,3,0,0,0.234790667,111
14541017,NGFE-MUM103-RTR1005,172.48.13.157,172.48.17.186,UP,3,21.22519724,,3,0,0,0.015197386,111
14541016,NGFE-MUM104-RTR1008,172.48.0.133,172.48.21.206,DOWN,,,,,,,,122
14538182,NGFE-CHN103-RTR1006,172.48.7.65,172.48.11.70,DOWN,,,,,,,,122
14695519,NGFE-BGL102-RTR1010,172.49.7.63,172.48.155.230,UP,4,20.27251685,,3,0,0,0.040602564,111
14529705,NGFE-MUM102-RTR1002,172.48.13.93,172.48.12.94,UP,4,21.30431608,,3,0,0,0.329493333,111
14541027,NGFE-CHN101-RTR1003,172.48.7.188,172.48.17.146,UP,4,21.21471418,,3,0,0,0.005075641,111
13144152,NGVJ-BLR101-RTR1002,172.38.253.186,172.41.50.122,UP,0,0,0,1,0,0,0.149973821,111
13608125,NGVJ-MNR104-RTR1007,172.37.250.10,172.37.103.162,UP,0,0,0,1,0,0,0.760671922,111
13990724,NGVJ-JPR102-RTR1011,172.43.143.193,172.43.145.6,UP,0,,,3,0,0,0.996305395,111
13417546,NGVJ-MNR103-RTR1006,172.42.60.42,172.36.223.226,UP,,,,,0,0,0.94660596,111
14322998,NGVJ-NDL102-RTR1012,172.45.174.47,172.45.196.174,UP,0,33,,3,0,0,0.532910427,111
13114800,NGVJ-MNR101-RTR1003,172.38.131.69,172.41.161.50,UP,0,0,0,1,0,0,0.366885232,111
13295931,NGVJ-AMD101-RTR1005,172.42.22.81,172.39.189.206,UP,,,,,0,0,0.342282,111
13114884,NGVJ-JPR101-RTR1001,172.41.14.166,172.41.163.162,UP,0,0,0,1,0,0,0.461539733,111
13720603,NGVJ-MNR105-RTR1008,172.42.188.122,172.42.185.222,UP,,,,,0.00385349,0,26.0994,111
5218362,NHPF-LDN-RTR002,172.35.247.154,172.35.249.162,UP,0,,,3,0,0,1.720705238,111
14183356,NHPF-HYD101-RTR1003,172.45.10.179,172.45.14.106,UP,0,,,3,0,0,1.852317582,111
14183482,NHPF-MOH101-RTR1002,172.45.10.206,172.45.14.158,UP,0,0,0,1,0,0,0.894639957,111
5179366,NHPF-LDN-RTR001,172.35.252.67,172.35.253.42,UP,0,,,3,0,0,0.297834667,111
13227470,NIEML-LUD102-RTR1002,172.41.211.177,172.41.213.142,UP,,,,,0,0,4.495635294,111
13226916,NIEML-LUD102-RTR1004,172.41.206.160,172.41.208.10,UP,,,,,,,,112
13227483,NIEML-JPR101-RTR1001,172.41.206.244,172.41.204.170,UP,,,,,0,0,0.871243137,111
13227488,NIEML-JLD101-RTR1002,172.36.248.220,172.37.71.106,UP,,,,,0,0,20.41951378,111
13239809,NIEML-BPL101-RTR1006,172.42.10.183,172.42.13.190,UP,,,,,0,0,4.800992926,111
13227478,NIEML-LUD101-RTR1003,172.41.206.11,172.41.209.14,UP,,,,,0,0,20.31826797,111
14574098,NIFP-KAN116-RTR1067,172.48.0.183,172.48.26.118,UP,4,20.4304222,,3,0,0,3.664506752,111
14575110,NIFP-KAN110-RTR1048,172.48.31.182,172.48.29.234,UP,4,19.01507804,,3,0,0,5.990352889,111
14574112,NIFP-MUM103-RTR1041,172.48.30.13,172.48.25.82,DOWN,,,,,,,,122
8476373,NIFP-LCK08-RTR22,172.37.85.130,172.37.84.138,UP,0,0,0,1,0,0,1.868632,111
14574090,NIFP-KAN117-RTR1069,172.48.0.184,172.48.26.122,UP,4,20.47795442,,3,0,0,0.048005246,111
10429762,NIFP-KAN09-RTR34,172.38.164.242,172.38.165.234,DOWN,,,,,,,,122
11731019,NIFP-VAR102-RTR1009,172.36.149.72,172.36.138.110,UP,0,0,0,1,0,0,2.332674667,111
14577367,NIFP-KAN114-RTR1063,172.48.31.70,172.48.34.158,UP,4,20.41527671,,3,0,0,2.372570667,111
14574228,NIFP-GWL102-RTR1027,172.48.30.70,172.48.25.166,UP,5,21.50697296,,3,0,0,0.107118954,111
11268485,NIFP-PTN101-RTR1001,172.38.245.65,172.40.114.254,UP,0,0,0,1,0,0,0.413294118,111
14575103,NIFP-NOD102-RTR1030,172.48.30.111,172.48.23.10,UP,4,20.46320407,,3,0,0,2.463153778,111
14574001,NIFP-KAN118-RTR1070,172.48.7.136,172.48.26.186,UP,4,18.9401743,,3,0,0,0.58708,111
9617639,NIFP-PTN02-RTR31,172.38.37.50,172.38.49.50,UP,0,0,0,,,,,111
12254986,NIFP-MNR101-RTR1007,172.40.151.107,172.38.250.182,UP,0,0,0,1,0,0,15.62839383,111
11161231,NIFP-SIL01-RTR037,172.38.225.122,172.38.227.122,UP,0,0,0,1,0,0,0.305330719,111
8110751,NIFP-LCK03-RTR009,172.37.7.207,172.37.0.86,UP,0,0,0,1,0,0,0.125512,111
8110745,NIFP-KAN01-RTR002,172.37.1.138,172.37.2.202,UP,0,0,0,1,0,0,0.637018667,111
8361527,NIFP-LCK07-RTR18,172.37.21.172,172.37.23.170,UP,0,0,0,1,0,0,0.040053333,111
10750342,NIFP-LCK09-RTR039,172.38.253.104,172.40.17.30,UP,7,68.48085728,0,3,0,0,69.59883733,111
8110727,NIFP-LCK02-RTR008,172.37.7.121,172.36.145.58,UP,0,0,0,1,0,0,0.323103268,111
12958096,NIFP-KAN101-RTR1013,172.40.150.183,172.40.102.158,UP,0,0,0,1,0,0,5.4468352,111
14574128,NIFP-GAM101-RTR1035,172.48.30.22,172.48.25.94,UP,5,21.51031885,,3,0,0,0.824328947,111
14574130,NIFP-HWR101-RTR1029,172.48.30.58,172.48.25.150,UP,4,19.01082183,,3,0,0,8.278634839,111
14575109,NIFP-KAN106-RTR1039,172.48.0.1,172.48.20.118,UP,5,20.43022838,,3,0,0,5.230490323,111
14574075,NIFP-KAN113-RTR1055,172.48.0.193,172.48.26.154,UP,4,20.49304364,,3,0,0,0.430347368,111
14577314,NIFP-HWR102-RTR1052,172.48.31.21,172.48.24.14,DOWN,,,,,,,,122
14687627,NIFP-SIM101-RTR1089,172.48.192.142,172.48.173.254,UP,6,27.60486956,,3,0,0,0.351824262,111
14574124,NIFP-SKL101-RTR1088,172.48.30.21,172.48.26.22,DOWN,,,,,,,,122
8110750,NIFP-GGN01-RTR003,172.36.162.108,172.36.187.46,UP,0,0,0,1,0,0,0.270165789,111
8110753,NIFP-KAN02-RTR003,172.36.253.18,172.36.187.14,UP,0,0,0,1,0,0,0.467257516,111
14574525,NIFP-GHY101-RTR1032,172.48.14.173,172.48.27.174,DOWN,,,,,,,,122
8110752,NIFP-VAR01-RTR14,172.37.7.177,172.37.12.6,UP,0,0,0,1,0,0,0.180253333,111
14574108,NIFP-AGD101-RTR1028,172.48.30.10,172.48.26.6,UP,8,19.20661755,,3,0,0,1.068072,111
14574076,NIFP-BHH101-RTR1031,172.48.14.159,172.48.27.90,UP,4,20.44128338,,3,0,0,1.900715789,111
14571834,NIFP-KAN112-RTR1053,172.46.2.221,172.48.38.2,UP,5,20.4520523,,3,0,0,40.14330933,111
14577354,NIFP-NOD105-RTR1051,172.46.212.169,172.48.19.230,UP,8,26.84719457,,3,0,0,0.149506667,111
14574119,NIFP-JPR102-RTR1059,172.48.30.87,172.48.27.118,UP,3,20.47439438,,3,0,0,0.013568421,111
8196340,NIFP-SAM01-RTR23,172.37.220.72,172.37.221.38,UP,0,0,0,1,0,0,2.15454359,111
14574058,NIFP-KAN108-RTR1044,172.48.0.185,172.48.26.126,UP,4,20.27696232,,3,0,0,4.549469231,111
14571871,NIFP-MRT103-RTR1038,172.48.30.9,172.48.26.2,UP,4,18.97001759,,3,0,0,10.41609067,111
14574110,NIFP-RCH101-RTR1034,172.48.14.162,172.48.26.210,UP,4,21.51360751,,3,0,0,0.284096,111
14495068,NIFP-KAN105-RTR1026,172.48.6.55,172.48.5.50,UP,4,19.09039339,,3,0,0,1.377139869,111
14579225,NIFP-AGD102-RTR1064,172.48.32.66,172.48.37.146,UP,4,21.50454357,,3,0,0,16.37943713,111
14571814,NIFP-JIP101-RTR1057,172.48.32.15,172.48.36.106,UP,4,20.42273536,,3,0,0,0.472024,111
14574079,NIFP-ALW101-RTR1033,172.48.14.165,172.48.27.130,UP,4,19.09666146,,3,0,0,16.22752313,111
14577341,NIFP-RAI101-RTR1061,172.48.32.2,172.48.36.46,UP,4,21.49553629,,3,0,0,6.729122667,111
14577350,NIFP-ATU101-RTR1058,172.48.31.187,172.48.15.242,UP,6,20.29451112,,3,0,0,27.91417867,111
8110732,NIFP-MRT02-RTR005,172.36.253.123,172.37.2.86,UP,0,0,0,1,0,0,0.074558958,111
8477494,NIFP-PTN01-RTR20,172.37.115.20,172.37.119.18,UP,0,0,0,1,0,0,40.41103738,111
12225795,NIFP-HYD101-RTR1008,172.40.11.82,172.40.42.166,UP,0,0,0,1,0,0,9.478355067,111
12957762,NIFP-AMB101-RTR1014,172.37.220.228,172.38.143.94,UP,0,0,0,1,0,0,0.239589333,111
14577346,NIFP-NOD103-RTR1046,172.48.31.221,172.48.22.230,UP,6,20.46823465,,3,0,0,5.390910749,111
8643744,NIFP-KAN05-RTR24,172.37.100.253,172.37.99.202,UP,0,0,0,1,0,0,0.511118689,111
11989602,NIFP-MUM101-RTR1006,172.40.83.186,172.37.173.206,UP,0,0,0,1,0,0,0.005242614,111
10006128,NIFP-RKT01-RTR33,172.38.37.82,172.38.50.94,UP,,,,,,,,112
8362489,NIFP-RAI01-RTR27,172.37.16.199,172.36.245.38,UP,,,,,,,,112
14574097,NIFP-NDL101-RTR1042,172.48.30.222,172.48.34.50,UP,7,20.45184121,,3,0,0,0.178461333,111
14574205,NIFP-IND102-RTR1054,172.48.14.237,172.48.29.122,UP,4,21.50656365,,3,0,0,3.323667097,111
14574002,NIFP-KAN111-RTR1049,172.48.0.191,172.48.26.146,UP,4,18.97166308,,3,0,0,6.832592,111
14574552,NIFP-HYD103-RTR1060,172.48.0.226,172.48.34.134,UP,6,33.41352955,,3,0,0,0.15320918,111
8110754,NIFP-KAN08-RTR29,172.38.4.28,172.38.6.202,UP,0,0,0,1,0,0,0.056078176,111
14575120,NIFP-JMN101-RTR1066,172.48.43.115,172.48.50.10,UP,6,21.5449579,,3,0,0,30.47977778,111
14577329,NIFP-JLD101-RTR1047,172.48.32.31,172.48.35.10,UP,7,21.48573393,,3,0,0,0.379085333,111
8110739,NIFP-KAN03-RTR007,172.36.228.47,172.36.252.122,UP,0,0,,1,0,0,0.282514667,111
14574000,NIFP-KAN109-RTR1045,172.48.31.75,172.48.12.78,UP,4,20.45667421,,3,0,0,0.84919082,111
14580443,NIFP-JMU101-RTR1062,172.48.32.167,172.48.41.86,UP,5,20.45712665,,3,0,0,0.5062,111
14322251,NIFP-KAN104-RTR1025,172.45.57.157,172.45.195.106,UP,0,27,,3,0,0,8.089334653,112
8110755,NIFP-KAN04-RTR13,172.37.16.202,172.36.244.198,UP,0,0,0,1,0,0,13.73086997,111
13204218,NIFP-JPR101-RTR1016,172.41.189.63,172.41.196.238,UP,0,0,0,1,0,0,3.378221333,111
8476372,NIFP-BPL01-RTR25,172.37.89.211,172.37.90.150,UP,0,0,0,1,0,0,12.54048258,111
11366603,NIFP-JBL01-RTR038,172.38.249.132,172.38.251.206,DOWN,,,,,,,,122
14571819,NIFP-KAN107-RTR1040,172.48.14.140,172.48.21.222,UP,6,19.03237498,,3,0,0,10.25839486,111
14574113,NIFP-NGP101-RTR1036,172.48.14.141,172.48.21.226,UP,8,29.99938965,,3,0,0,1.166840656,111
14574109,NIFP-RCR101-RTR1056,172.46.49.248,172.46.252.218,UP,4,21.47740294,,3,0,0,36.54361333,111
8595014,NIFP-VAR02-RTR21,172.37.89.206,172.37.90.126,UP,0,0,0,1,0,0,0.090577199,111
11731018,NIFP-SIL101-RTR1002,172.34.45.161,172.36.139.238,UP,0,0,0,1,0,0,0.281701629,111
14577343,NIFP-NOD104-RTR1050,172.46.2.218,172.48.35.14,UP,4,20.46420694,,3,0,0,4.529618667,111
13926030,NIFX-SAG101-RTR1003,172.43.90.67,172.42.236.126,UP,0,0,0,1,0,0,13.573768,111
12794905,NITO-MUM101-RTR1002,172.37.110.75,172.40.231.10,UP,0,0,0,1,0,0,3.457745333,111
6084906,NITO-MUM001-RTR001,172.36.111.55,172.36.112.202,UP,,,,,0,0,2.695508,111
6084916,NITO-MUM002-RTR002,172.34.4.128,172.34.11.50,UP,,,,,,,,112
11000906,NJGJ-MRT01-RTR002,172.38.195.145,172.38.201.182,UP,0,26,,3,0,0,0.010179168,111
11000931,NJGJ-LCK01-RTR001,172.38.192.203,172.38.191.182,UP,0,26,,3,0,0,0.031874333,111
10538942,NJUI-MUM01-RTR002,172.38.126.73,172.38.129.66,UP,,,,,0,0,1.511146843,111
10486873,NJUI-MUM02-RTR004,172.38.184.189,172.38.187.186,UP,,,,,,,,112
10488077,NJUI-AMD01-RTR001,172.38.120.251,172.38.101.78,UP,0,26,,3,0,0,0.09102762,112
8852104,NMCA-NOD01-RTR001,172.37.133.138,172.37.135.162,UP,0,0,0,1,0,0,7.632314788,111
8856587,NMCA-GGN01-RTR002,172.37.133.63,172.37.136.46,UP,0,0,0,1,0,0,4.6574944,111
13759960,NMCA-SIM103-RTR1010,172.42.167.175,172.41.199.226,UP,0,0,0,1,0,0,1.935812258,111
8857644,NMCA-SIM01-RTR003,172.37.115.118,172.37.141.22,UP,,,,,,,,112
8852105,NMCA-SIM02-RTR007,172.37.154.83,172.37.156.34,UP,0,0,0,1,0,0,2.603385667,111
13471333,NMCA-LCK101-RTR1005,172.42.112.77,172.42.105.58,DOWN,,,,,,,,122
12996673,NMCA-SIM102-RTR1003,172.40.202.229,172.40.244.102,UP,0,0,0,1,0,0,0.190178065,111
12996687,NMCA-SIM101-RTR1002,172.40.202.216,172.40.244.98,UP,0,0,0,1,0,0,0.707540333,111
14108216,NMCA-NDL102-RTR1011,172.38.16.36,172.38.199.226,UP,0,0,0,1,0,0,2.3841336,111
8858912,NMCA-GGN02-RTR004,172.37.133.140,172.37.135.182,UP,0,0,0,1,0.361835841,0,1.936149355,111
8862330,NMCA-MRT01-RTR005,172.37.148.40,172.37.153.218,UP,0,0,0,1,0,0,15.08973068,111
8406761,NNBK-MOH01-RTR019,172.37.50.142,172.37.52.234,UP,,,,,,,,112
7299334,NNBK-AMD01-RTR002,172.36.179.140,172.36.184.222,UP,,,,,,,,112
8306454,NNBK-GHY06-RTR025,172.36.189.172,172.36.191.246,UP,,,,,,,,112
13648599,NNBK-MUM104-RTR1018,172.42.4.105,172.42.51.190,DOWN,,,,,,,,122
10270278,NNBK-RCH01-RTR026,172.37.127.193,172.37.129.22,UP,,,,,,,,112
8257468,NNBK-BLR01-RTR015,172.36.253.177,172.36.209.170,UP,,,,,,,,112
7331343,NNBK-BLR02-RTR016,172.36.189.200,172.36.188.58,UP,,,,,,,,112
7299838,NNBK-GHY02-RTR009,172.36.189.84,172.36.194.142,UP,,,,,,,,112
7308287,NNBK-PUN01-RTR013,172.36.179.152,172.36.181.70,UP,,,,,,,,112
8269761,NNBK-DND01-RTR010,172.37.16.217,172.36.195.186,UP,,,,,,,,112
13406003,NNBK-MUM102-RTR1009,172.38.207.4,172.40.13.86,UP,0,0,0,1,0,0,0.063863289,111
9726253,NNBK-JMU01-RTR023,172.38.16.113,172.38.27.78,UP,,,,,,,,112
7292629,NNBK-HYD01-RTR004,172.36.156.171,172.36.180.154,UP,,,,,,,,112
7290599,NNBK-KOL01-RTR006,172.36.179.241,172.36.180.94,UP,,,,,,,,112
8294892,NNBK-LCK01-RTR014,172.36.193.146,172.36.201.250,UP,,,,,,,,112
7311802,NNBK-GHY01-RTR008,172.36.179.75,172.36.184.22,DOWN,,,,,,,,122
7306754,NNBK-PJM01-RTR012,172.36.186.0,172.36.185.62,UP,,,,,,,,112
7459975,NNBK-JPR01-RTR001,172.36.179.183,172.36.181.142,UP,,,,,,,,112
